246	60325107	255	60254485	3.937	20200801103747 
245	60325028	255	60254940	3.907	20200801103748 
240	60323743	255	60255901	3.782	20200801103749 
226	60346242	255	60259553	4.826	20200801103750 
213	60346242	255	57085660	215.247	20200801103751 
245	60327711	255	60262520	3.632	20200801103752 
244	60325212	255	60256139	3.85	20200801103753 
224	60325212	255	60252046	4.079	20200801103754 
207	60325212	255	60257532	3.772	20200801103755 
212	60345432	255	60259438	4.788	20200801103756 
244	60317274	255	60256884	3.367	20200801103757 
244	60338760	255	60256696	4.571	20200801103758 
246	60325015	255	60258751	3.693	20200801103759 
247	60327083	255	60260953	3.685	20200801103800 
244	60331208	255	60256457	4.165	20200801103801 
245	60317689	0	0	99	20200801103802 
244	60325762	255	60255624	3.909	20200801103803 
241	60322937	255	60256392	3.71	20200801103804 
244	60331700	255	60256857	4.17	20200801103805 
225	60345073	255	60255951	4.963	20200801103806 
245	60324206	255	60252486	3.999	20200801103807 
244	60331033	255	60262283	3.83	20200801103808 
244	60323611	255	60256930	3.717	20200801103809 
246	60324890	255	60256101	3.834	20200801103810 
241	60330991	255	60261577	3.867	20200801103811 
245	60323006	255	60262074	3.396	20200801103812 
244	60330577	255	60255768	4.169	20200801103813 
244	60323592	255	60255809	3.779	20200801103814 
245	60331009	255	60255784	4.192	20200801103815 
234	60322880	255	60255457	3.759	20200801103816 
244	60317353	255	60256429	3.397	20200801103817 
245	60326736	255	60254526	4.025	20200801103818 
245	60323814	255	60255450	3.811	20200801103819 
215	60326513	255	60256328	3.912	20200801103820 
231	60326670	255	60256043	3.936	20200801103821 
220	60326541	255	60256043	3.929	20200801103822 
245	60324944	255	60255682	3.861	20200801103823 
244	60328407	255	60266942	3.424	20200801103824 
227	60327261	255	60251081	4.247	20200801103825 
244	60325314	255	60256206	3.852	20200801103826 
245	60333870	248	60261563	4.028	20200801103827 
246	60333862	0	0	99	20200801103828 
245	60333662	255	60279378	3.021	20200801103829 
243	60325989	0	0	99	20200801103830 
245	60331028	255	60257016	4.124	20200801103831 
244	60323145	255	60256626	3.708	20200801103832 
244	60331505	255	60257164	4.142	20200801103833 
244	60323552	255	60256554	3.735	20200801103834 
245	60324848	255	60256333	3.819	20200801103835 
245	60324823	255	60255486	3.865	20200801103836 
245	60325652	255	57484456	183.469	20200801103837 
245	60325266	255	60254515	3.944	20200801103838 
245	60327261	255	60255227	4.015	20200801103839 
244	60324652	255	60255913	3.832	20200801103840 
244	60331219	255	60255832	4.201	20200801103841 
246	60317338	255	60256554	3.389	20200801103842 
244	60325685	255	60256006	3.884	20200801103843 
244	60323475	255	60256440	3.737	20200801103844 
244	60324415	255	60256549	3.783	20200801103845 
245	60327156	255	60255449	3.997	20200801103846 
246	60325093	255	60255953	3.854	20200801103847 
242	60326311	255	60254788	3.987	20200801103848 
244	60322410	0	0	99	20200801103849 
244	60329879	255	59235209	64.24	20200801103850 
247	60316456	255	60256382	3.35	20200801103851 
245	60322985	255	57663250	170.035	20200801103852 
246	60323897	255	60261144	3.497	20200801103853 
246	60331395	255	59414279	53.32	20200801103854 
246	60324790	255	60254921	3.895	20200801103855 
246	60325076	255	60254246	3.948	20200801103856 
247	60324735	255	60253783	3.955	20200801103857 
247	60325685	255	60254558	3.965	20200801103858 
247	60325647	255	60253891	4	20200801103859 
245	60325813	255	60253917	4.008	20200801103900 
246	60326024	255	60253560	4.039	20200801103901 
246	60325541	255	60254072	3.984	20200801103902 
243	60324541	255	60253930	3.936	20200801103903 
244	60327944	255	60255133	4.058	20200801103904 
211	60345903	255	60254458	5.092	20200801103905 
245	60317326	255	59786594	30.297	20200801103906 
245	60317633	255	60260024	3.212	20200801103907 
241	60317490	255	60254346	3.521	20200801103908 
245	60325199	255	56833250	234.219	20200801103909 
243	60332863	255	60254614	4.36	20200801103910 
244	60326864	255	60253991	4.062	20200801103911 
245	60331865	255	60255437	4.259	20200801103912 
246	60325126	255	60255111	3.903	20200801103913 
243	60325569	255	60254991	3.934	20200801103914 
225	60345802	0	0	99	20200801103915 
244	60325952	255	60255549	3.924	20200801103916 
246	60324887	255	60262132	3.497	20200801103917 
245	60325378	255	60260800	3.599	20200801103918 
245	60333336	255	60255004	4.365	20200801103919 
244	60328530	255	60254569	4.122	20200801103920 
243	60333760	255	60254506	4.416	20200801103921 
213	60333760	255	60254391	4.423	20200801103922 
244	60325577	255	60255316	3.916	20200801103923 
245	60333697	255	60254547	4.41	20200801103924 
246	60327046	255	60253765	4.085	20200801103925 
245	60326332	255	60253418	4.065	20200801103926 
244	60328697	255	60253751	4.177	20200801103927 
244	60325547	255	60261106	3.591	20200801103928 
244	60324956	255	60266343	3.265	20200801103929 
245	60325115	255	60254921	3.913	20200801103930 
247	60324645	255	60254772	3.895	20200801103931 
245	60316841	255	57441282	186.228	20200801103932 
244	60324487	0	0	99	20200801103933 
244	60323245	255	58374667	119.746	20200801103935 
244	60323232	255	60256348	3.728	20200801103936 
245	60316855	255	60256062	3.39	20200801103937 
246	60324622	255	60256692	3.786	20200801103938 
244	60324724	255	60255518	3.858	20200801103939 
245	60327521	255	57744852	164.312	20200801103940 
245	60325176	255	60251678	4.098	20200801103941 
244	60326733	255	60255367	3.978	20200801103942 
242	60325775	255	60255954	3.892	20200801103943 
184	60325775	255	56324877	276.705	20200801103944 
213	60345635	255	60257826	4.889	20200801103945 
244	60325789	231	60262087	3.55	20200801103946 
244	60327534	255	59180378	67.521	20200801103947 
246	60328895	255	59283355	61.207	20200801103948 
245	60325711	255	60260716	3.622	20200801103949 
245	60327756	255	58905573	84.925	20200801103950 
246	60323541	255	60255658	3.784	20200801103951 
247	60331443	255	60256469	4.178	20200801103952 
245	60324574	255	60261884	3.493	20200801103953 
246	60326241	255	60261268	3.62	20200801103954 
245	60325588	255	60254843	3.943	20200801103955 
245	60325875	255	60255096	3.945	20200801103956 
246	60326916	255	60254385	4.043	20200801103957 
245	60332475	255	60260022	4.036	20200801103958 
246	60325894	0	0	99	20200801103959 
246	60324911	255	60254140	3.945	20200801104000 
244	60317438	255	60255091	3.477	20200801104001 
223	60345976	0	0	99	20200801104002 
244	60345976	255	60255290	5.05	20200801104003 
244	60331877	255	60255774	4.241	20200801104004 
245	60324962	255	60255792	3.856	20200801104005 
210	60324962	255	60255081	3.895	20200801104006 
244	60331065	255	60256817	4.137	20200801104007 
244	60323714	255	60258984	3.608	20200801104008 
244	60325129	255	60262297	3.501	20200801104009 
208	60325129	255	60280017	2.512	20200801104010 
233	60346556	255	60257711	4.947	20200801104011 
242	60324795	255	60256937	3.782	20200801104012 
246	60326009	255	60114367	11.88	20200801104013 
244	60325045	255	60254438	3.936	20200801104014 
244	60332360	255	60254982	4.312	20200801104015 
245	60317615	255	60255255	3.477	20200801104016 
245	60325624	255	60251631	4.125	20200801104017 
245	60339636	255	60261233	4.366	20200801104018 
246	60317438	255	60255370	3.461	20200801104019 
244	60331002	255	60255429	4.211	20200801104020 
248	60323804	255	59184691	67.045	20200801104021 
244	60326239	255	60255799	3.926	20200801104022 
246	60325398	255	60256829	3.822	20200801104023 
244	60324837	255	60279975	2.498	20200801104024 
244	60355568	255	60255270	5.582	20200801104025 
231	60326855	255	60255441	3.98	20200801104026 
245	60322950	255	60251809	3.967	20200801104027 
242	60324214	255	60256755	3.76	20200801104028 
209	60324214	255	60257734	3.705	20200801104029 
244	60326754	255	60257742	3.846	20200801104030 
245	60324975	255	60262390	3.487	20200801104031 
242	60323634	255	60273831	2.774	20200801104032 
244	60322937	255	60280404	2.368	20200801104033 
244	60331023	255	60256484	4.154	20200801104034 
247	60325133	255	60255491	3.882	20200801104035 
245	60325320	255	60260619	3.606	20200801104036 
245	60324829	255	60254357	3.929	20200801104037 
245	60326264	255	60254795	3.984	20200801104038 
246	60326171	255	60255895	3.917	20200801104039 
245	60343881	255	60262331	4.54	20200801104040 
244	60323164	0	0	99	20200801104041 
246	60327026	255	60256133	3.951	20200801104042 
245	60329882	255	60255314	4.156	20200801104043 
244	60324927	255	60257174	3.776	20200801104044 
244	60325596	255	60257235	3.81	20200801104045 
245	60322949	255	60256695	3.693	20200801104046 
244	60326072	255	60257466	3.824	20200801104047 
244	60316935	255	60256451	3.373	20200801104048 
247	60325415	255	60256111	3.863	20200801104049 
245	60325767	255	60255090	3.94	20200801104050 
245	60325617	255	60261708	3.561	20200801104051 
246	60332692	255	60255589	4.296	20200801104052 
245	60326026	255	60255984	3.904	20200801104053 
245	60332299	255	60255026	4.306	20200801104054 
246	60325201	255	60255616	3.879	20200801104055 
246	60327977	255	60255399	4.045	20200801104056 
245	60327726	255	59144972	69.744	20200801104057 
244	60316707	255	60251927	3.613	20200801104058 
244	60316620	255	60256363	3.36	20200801104059 
246	60330707	255	60255611	4.185	20200801104100 
244	60323141	255	60256013	3.742	20200801104101 
247	60324180	255	60251667	4.043	20200801104102 
246	60326730	255	60254327	4.036	20200801104103 
245	60323560	255	60255492	3.795	20200801104104 
217	60325611	255	60252006	4.103	20200801104105 
237	60315466	255	60256281	3.301	20200801104106 
244	60324745	255	60257215	3.764	20200801104107 
242	60324578	255	60259621	3.62	20200801104108 
244	60326273	255	60257096	3.856	20200801104109 
244	60330794	255	60256087	4.163	20200801104110 
238	60323076	255	60256187	3.729	20200801104111 
245	60331112	255	60255986	4.186	20200801104112 
246	60317005	255	60255261	3.443	20200801104113 
244	60323768	255	60256008	3.777	20200801104114 
243	60324426	255	60256207	3.803	20200801104115 
244	60323007	255	60257317	3.662	20200801104116 
244	60332858	0	0	99	20200801104117 
244	60326901	255	59683509	36.903	20200801104118 
244	60326538	255	60261629	3.617	20200801104120 
245	60329943	255	60256936	4.068	20200801104121 
245	60330115	255	60257073	4.07	20200801104122 
246	60324124	255	60257311	3.724	20200801104123 
202	60324124	255	60257311	3.724	20200801104124 
241	60344346	255	60258656	4.771	20200801104125 
244	60325738	255	60264644	3.404	20200801104126 
245	60327269	255	60263862	3.533	20200801104127 
236	60343680	255	60259451	4.69	20200801104128 
244	60322801	255	60257833	3.621	20200801104129 
247	60324018	255	60257041	3.733	20200801104130 
245	60322934	255	60256268	3.716	20200801104131 
244	60316222	255	60256425	3.334	20200801104132 
245	60322872	255	60256806	3.683	20200801104133 
247	60323379	255	60257029	3.699	20200801104134 
246	60326928	255	60256457	3.928	20200801104135 
244	60323598	255	60256156	3.759	20200801104136 
244	60317097	255	60256572	3.375	20200801104137 
228	60317097	255	60256729	3.366	20200801104138 
244	60322264	255	60257775	3.595	20200801104139 
244	60344293	255	60257425	4.837	20200801104140 
245	60331612	255	60252288	4.421	20200801104141 
245	60327264	255	60255595	3.995	20200801104142 
247	60331953	255	60255593	4.255	20200801104143 
246	60325415	255	60255122	3.918	20200801104144 
244	60317496	255	60255430	3.461	20200801104145 
244	60324470	255	60256216	3.805	20200801104146 
230	60324470	255	60255913	3.822	20200801104147 
221	60326048	255	60256743	3.863	20200801104148 
244	60323555	255	60257167	3.701	20200801104149 
245	60326366	255	60257194	3.855	20200801104150 
246	60323331	255	60256442	3.729	20200801104151 
245	60322938	255	60256835	3.685	20200801104152 
244	60322619	255	60256819	3.668	20200801104153 
244	60322730	255	60257180	3.654	20200801104154 
245	60323270	255	60256925	3.698	20200801104155 
244	60323205	255	60255956	3.749	20200801104156 
244	60324590	255	60256322	3.805	20200801104157 
245	60325956	255	60257296	3.827	20200801104158 
246	60331058	255	60256990	4.127	20200801104159 
245	60331464	255	59130883	70.834	20200801104200 
244	60331739	255	60255633	4.241	20200801104201 
246	60324865	255	60255981	3.84	20200801104202 
245	60327036	255	60255169	4.006	20200801104203 
244	60326343	255	56557965	256.948	20200801104204 
242	60326202	255	60256518	3.884	20200801104205 
244	60323545	255	60256056	3.762	20200801104206 
231	60324868	255	57423780	187.996	20200801104207 
201	60325083	255	60263779	3.416	20200801104208 
244	60322733	255	60259412	3.529	20200801104209 
243	60325818	255	60256496	3.864	20200801104210 
245	60325547	255	60256496	3.849	20200801104211 
244	60331470	255	60259905	3.987	20200801104212 
244	60326882	255	60255026	4.005	20200801104213 
215	60345244	255	60255775	4.982	20200801104214 
244	60327847	255	60279634	2.684	20200801104215 
245	60324829	255	60298779	1.449	20200801104216 
244	60331148	255	60261101	3.902	20200801104217 
242	60325591	255	60262426	3.52	20200801104218 
242	60346630	236	60262426	4.687	20200801104219 
239	60345596	251	60262426	4.63	20200801104220 
208	60323783	243	60261377	3.478	20200801104221 
243	60323208	255	60261748	3.425	20200801104222 
245	60331523	255	60259293	4.024	20200801104223 
243	60326112	255	60258682	3.758	20200801104224 
245	60323003	255	60262247	3.386	20200801104225 
246	60324768	255	60256630	3.798	20200801104226 
246	60326391	255	60257062	3.864	20200801104227 
245	60323348	255	60262441	3.394	20200801104228 
244	60315547	255	60257360	3.245	20200801104229 
244	60344200	255	60257928	4.804	20200801104230 
245	60316509	255	56438265	266.494	20200801104231 
245	60323382	255	60262376	3.4	20200801104232 
247	60324305	255	60262261	3.457	20200801104233 
245	60329694	0	0	99	20200801104234 
244	60332214	255	60257047	4.188	20200801104235 
245	60325237	255	60255618	3.881	20200801104236 
247	60332219	255	60254503	4.331	20200801104237 
244	60317362	255	60255853	3.43	20200801104238 
247	60317327	255	60255966	3.422	20200801104239 
244	60329581	255	60255639	4.121	20200801104240 
246	60323934	255	60256130	3.78	20200801104241 
245	60316875	255	60255413	3.427	20200801104242 
245	60326361	255	60256295	3.905	20200801104243 
245	60326252	255	60256684	3.877	20200801104244 
245	60327337	255	60255660	3.995	20200801104245 
245	60330767	255	60255149	4.214	20200801104246 
244	60326574	255	60256503	3.905	20200801104247 
247	60325205	255	60255405	3.891	20200801104248 
245	60324796	255	60254774	3.903	20200801104249 
246	60317316	255	60255203	3.464	20200801104250 
246	60316259	255	60255616	3.382	20200801104251 
244	60316552	255	60256452	3.351	20200801104252 
248	60324827	255	60256166	3.827	20200801104253 
246	60326487	255	60254703	4.001	20200801104254 
245	60324401	255	60254270	3.91	20200801104255 
231	60326691	255	60255047	3.993	20200801104256 
245	60324929	255	60255594	3.865	20200801104257 
245	60325524	255	60255067	3.927	20200801104258 
245	60325049	255	60253876	3.968	20200801104259 
246	60317405	255	60254629	3.501	20200801104300 
244	60317224	255	60255726	3.429	20200801104301 
245	60325156	255	60255941	3.858	20200801104302 
245	60317247	255	60257391	3.337	20200801104303 
222	60317247	255	60262192	3.069	20200801104304 
242	60344822	255	60258003	4.834	20200801104305 
244	60322629	255	60257119	3.652	20200801104306 
230	60325420	255	60256995	3.814	20200801104307 
246	60323907	0	0	99	20200801104308 
246	60331177	255	60262405	3.831	20200801104309 
247	60317590	255	60261849	3.107	20200801104310 
245	60315591	255	58263224	126.942	20200801104311 
236	60314871	255	60257443	3.202	20200801104312 
239	60324378	255	60258226	3.687	20200801104313 
221	60343925	255	60258148	4.776	20200801104315 
244	60326852	255	60262555	3.582	20200801104316 
245	60327073	255	60262348	3.606	20200801104317 
220	60344652	255	60256341	4.918	20200801104318 
244	60324261	255	60257206	3.738	20200801104319 
245	60325726	255	60256203	3.875	20200801104320 
247	60325399	255	60255141	3.916	20200801104321 
245	60325826	255	60255087	3.943	20200801104322 
246	60333692	255	60250553	4.633	20200801104323 
242	60332623	255	60260643	4.01	20200801104324 
246	60333353	255	60255417	4.343	20200801104325 
246	60317396	255	60254904	3.485	20200801104326 
244	60316769	255	60255692	3.406	20200801104327 
245	60323091	255	60255925	3.744	20200801104328 
244	60331601	255	57345155	194.34	20200801104329 
243	60327844	255	60255343	4.041	20200801104330 
245	60333860	255	60255266	4.379	20200801104331 
243	60327787	255	60275432	2.915	20200801104332 
240	60326256	255	60256150	3.907	20200801104333 
207	60323723	255	60257265	3.704	20200801104334 
224	60326082	255	60263560	3.484	20200801104335 
206	60326229	255	60263560	3.492	20200801104336 
244	60324846	255	60257957	3.728	20200801104337 
244	60325245	241	60259088	3.687	20200801104338 
241	60327124	247	60259063	3.793	20200801104339 
217	60345799	239	60263425	4.585	20200801104340 
212	60345799	243	60263425	4.585	20200801104341 
222	60345278	232	60263934	4.528	20200801104342 
228	60326295	255	60294255	1.782	20200801104343 
245	60331446	255	60259572	4.004	20200801104344 
245	60327400	255	60259155	3.803	20200801104345 
233	60327277	255	60256586	3.94	20200801104346 
242	60331496	255	60262721	3.831	20200801104347 
243	60324898	252	60259202	3.661	20200801104348 
245	60326875	255	60299769	1.508	20200801104349 
245	60326188	232	60299769	1.469	20200801104350 
243	60323552	255	60259302	3.581	20200801104351 
238	60325923	255	60259427	3.706	20200801104352 
244	60322159	255	60263714	3.257	20200801104353 
228	60343454	255	60258507	4.73	20200801104354 
244	60323299	255	60258847	3.592	20200801104355 
244	60322609	255	60258065	3.598	20200801104356 
244	60322488	255	60257596	3.617	20200801104357 
245	60325124	255	59528280	46.072	20200801104358 
244	60337323	255	60257919	4.423	20200801104359 
245	60323025	255	60257919	3.629	20200801104400 
245	60329334	255	60256693	4.048	20200801104401 
244	60322378	255	60257655	3.608	20200801104402 
244	60323211	255	60258504	3.607	20200801104403 
245	60324448	255	60258504	3.675	20200801104404 
246	60325484	255	60258504	3.733	20200801104405 
245	60325763	255	60261046	3.606	20200801104406 
246	60333402	255	60250690	4.61	20200801104407 
246	60325634	255	60260437	3.633	20200801104408 
245	60324761	255	60260798	3.565	20200801104409 
244	60344650	255	60255468	4.966	20200801104410 
244	60323931	255	60256596	3.753	20200801104411 
246	60324913	255	60255755	3.855	20200801104412 
247	60325120	255	60255216	3.897	20200801104413 
245	60328016	255	60254553	4.095	20200801104414 
245	60332137	255	60260895	3.969	20200801104415 
228	60327612	255	60255331	4.029	20200801104416 
245	60324950	255	60255445	3.874	20200801104417 
244	60332393	255	60255426	4.289	20200801104418 
237	60326746	255	60256041	3.941	20200801104419 
228	60339330	255	60255922	4.646	20200801104420 
224	60339330	255	60260828	4.372	20200801104421 
244	60339707	255	60267899	3.997	20200801104422 
229	60328138	255	58679264	99.652	20200801104423 
242	60325014	255	60262300	3.495	20200801104425 
244	60328581	255	60261654	3.729	20200801104426 
244	60327704	255	60261110	3.711	20200801104427 
245	60331108	255	60255219	4.229	20200801104428 
244	60328308	255	60251768	4.267	20200801104429 
244	60327642	0	0	99	20200801104430 
232	60327546	255	60255829	3.997	20200801104431 
244	60339128	255	60255681	4.648	20200801104432 
204	60339128	255	58195290	132.941	20200801104433 
245	60323826	255	60257041	3.723	20200801104434 
245	60324574	255	60256839	3.776	20200801104435 
247	60327620	255	60255796	4.003	20200801104436 
245	60326476	255	60256067	3.924	20200801104437 
241	60326522	255	60252829	4.108	20200801104438 
224	60327000	255	58717792	97.06	20200801104439 
208	60346117	255	56966265	224.692	20200801104440 
244	60331907	255	60256225	4.217	20200801104441 
245	60333363	255	60255876	4.317	20200801104442 
246	60333872	255	60260390	4.093	20200801104443 
243	60326909	255	60254284	4.048	20200801104444 
246	60316643	255	58095612	138.639	20200801104445 
245	60330107	255	60256503	4.102	20200801104446 
231	60346848	255	60259518	4.862	20200801104448 
243	60323694	203	60259518	3.577	20200801104449 
